pokemon_id,pokemon_name,type,attack,defense,base_hp,pct_catch,pct_flee,fast_moves,charge_moves,img_link,form
566,Archen,Rock Flying,146,213,89,30%,9%,Wing AttackQuick Attack,Ancient PowerDragon ClawCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/archen.png,Normal
567,Archeops,Rock Flying,181,292,139,10%,7%,Wing AttackSteel Wing,Ancient PowerDragon ClawCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/archeops.png,Normal
568,Trubbish,Poison ,137,96,122,30%,9%,PoundTake Down,Seed BombGunk Shot,https://img.pokemondb.net/sprites/sword-shield/icon/trubbish.png,Normal
569,Garbodor,Poison ,190,181,164,10%,7%,InfestationTake Down,Seed BombGunk ShotBody SlamAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/garbodor.png,Normal
572,Minccino,Normal ,146,98,80,30%,10%,PoundCharm,Aqua TailThunderboltSwift,https://img.pokemondb.net/sprites/sword-shield/icon/minccino.png,Normal
573,Cinccino,Normal ,181,198,130,10%,7%,PoundCharm,Hyper BeamAqua TailThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/cinccino.png,Normal
588,Karrablast,Bug ,137,137,87,30%,10%,Fury CutterPeck,Aerial AceDrill RunSignal BeamX-Scissor,https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png,Normal
589,Escavalier,Bug Steel,172,223,187,12.5%,5%,Bug BiteCounter,MegahornAerial AceDrill RunAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/escavalier.png,Normal
590,Foongus,Grass Poison,170,97,91,30%,10%,Feint AttackAstonish,Body SlamGrass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/foongus.png,Normal
591,Amoonguss,Grass Poison,249,155,139,12.5%,5%,Feint AttackAstonish,Sludge BombGrass KnotFoul Play,https://img.pokemondb.net/sprites/sword-shield/icon/amoonguss.png,Normal
594,Alomomola,Water ,338,138,131,20%,7%,Hidden PowerWaterfall,BlizzardHydro PumpPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png,Normal
595,Joltik,Bug Electric,137,110,98,30%,10%,Sucker PunchCharge Beam,DischargeBug BuzzCross Poison,https://img.pokemondb.net/sprites/sword-shield/icon/joltik.png,Normal
596,Galvantula,Bug Electric,172,201,128,12.5%,5%,Fury CutterVolt Switch,DischargeBug BuzzCross PoisonEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/galvantula.png,Normal
597,Ferroseed,Grass Steel,127,82,155,30%,9%,TackleMetal Claw,Flash CannonIron HeadGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/ferroseed.png,Normal
598,Ferrothorn,Grass Steel,179,158,223,12.5%,5%,Metal ClawBullet Seed,Flash CannonThunderPower WhipAcid SprayMirror Shot,https://img.pokemondb.net/sprites/sword-shield/icon/ferrothorn.png,Normal
599,Klink,Steel ,120,98,121,40%,10%,Charge BeamVolt Switch,Vise GripDischargeZap Cannon,https://img.pokemondb.net/sprites/sword-shield/icon/klink.png,Normal
600,Klang,Steel ,155,150,174,10%,7%,Thunder ShockCharge Beam,Vise GripThunderboltZap Cannon,https://img.pokemondb.net/sprites/sword-shield/icon/klang.png,Normal
601,Klinklang,Steel ,155,199,214,5%,5%,Thunder ShockCharge Beam,Hyper BeamFlash CannonZap CannonMirror Shot,https://img.pokemondb.net/sprites/sword-shield/icon/klinklang.png,Normal
607,Litwick,Ghost Fire,137,108,98,40%,9%,EmberAstonish,Heat WaveFlame ChargeFlame Burst,https://img.pokemondb.net/sprites/sword-shield/icon/litwick.png,Normal
608,Lampent,Ghost Fire,155,169,115,10%,7%,EmberAstonish,Heat WaveFlame BurstEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/lampent.png,Normal
609,Chandelure,Ghost Fire,155,271,182,5%,5%,HexFire Spin,Shadow BallOverheatEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/chandelure.png,Normal
610,Axew,Dragon ,130,154,101,40%,9%,ScratchIron Tail,Aqua TailDragon PulseDragon Claw,https://img.pokemondb.net/sprites/sword-shield/icon/axew.png,Normal
611,Fraxure,Dragon ,165,212,123,10%,7%,Dragon TailIron Tail,Night SlashAqua TailDragon Claw,https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png,Normal
612,Haxorus,Dragon ,183,284,172,5%,5%,CounterDragon Tail,EarthquakeNight SlashDragon ClawSurf,https://img.pokemondb.net/sprites/sword-shield/icon/haxorus.png,Normal
613,Cubchoo,Ice ,146,128,74,30%,10%,Powder SnowCharm,Ice PunchPlay RoughIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png,Normal
614,Beartic,Ice ,216,233,152,15%,5%,Powder SnowCharm,Ice PunchPlay RoughSurf,https://img.pokemondb.net/sprites/sword-shield/icon/beartic.png,Normal
615,Cryogonal,Ice ,190,190,218,20%,7%,Ice ShardFrost Breath,Night SlashWater PulseSolar BeamAurora Beam,https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png,Normal
616,Shelmet,Bug ,137,72,140,30%,10%,AcidInfestation,Bug BuzzSignal BeamBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png,Normal
617,Accelgor,Bug ,190,220,120,15%,5%,AcidInfestation,Bug BuzzSignal BeamFocus BlastAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/accelgor.png,Normal
622,Golett,Ground Ghost,153,127,92,30%,10%,Mud-SlapAstonish,Shadow PunchBrick BreakNight Shade,https://img.pokemondb.net/sprites/sword-shield/icon/golett.png,Normal
623,Golurk,Ground Ghost,205,222,154,15%,5%,Mud-SlapAstonish,Shadow PunchDynamic PunchEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/golurk.png,Normal
631,Heatmor,Fire ,198,204,129,20%,7%,LickFire Spin,FlamethrowerThunder PunchPower-Up Punch,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,Normal
632,Durant,Bug Steel,151,217,188,20%,7%,Bug BiteMetal Claw,Stone EdgeIron HeadX-Scissor,https://img.pokemondb.net/sprites/sword-shield/icon/durant.png,Normal
633,Deino,Dark Dragon,141,116,93,40%,9%,Dragon BreathTackle,Dragon PulseBody SlamCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png,Normal
634,Zweilous,Dark Dragon,176,159,135,10%,7%,BiteDragon Breath,Dark PulseDragon PulseBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png,Normal
635,Hydreigon,Dark Dragon,211,256,188,5%,5%,BiteDragon Breath,Dark PulseFlash CannonDragon Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/hydreigon.png,Normal
638,Cobalion,Steel Fighting,209,192,229,2%,1%,Metal ClawZen Headbutt,Stone EdgeIron HeadClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png,Normal
639,Terrakion,Rock Fighting,209,260,192,2%,1%,Zen HeadbuttSmack Down,EarthquakeRock SlideClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png,Normal
640,Virizion,Grass Fighting,209,192,229,2%,1%,Quick AttackZen Headbutt,Stone EdgeLeaf BladeClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png,Normal
641,Tornadus Incarnate Forme,Flying ,188,266,164,2%,1%,BiteAir Slash,Hyper BeamDark PulseHurricaneGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,Incarnate
808,Meltan,Steel ,130,118,99,30%,0%,Thunder Shock,Flash CannonThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,Normal
809,Melmetal,Steel ,264,226,190,30%,0%,Thunder Shock,Hyper BeamFlash CannonRock SlideThunderboltSuperpower,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,Normal
