,category,id,location.latitude,location.longitude,location.street.id,location.street.name,location_subtype,Force,month,outcome_status,outcome_status.category,outcome_status.date,persistent_id
144,anti-social-behaviour,71189724,53.480850,-2.247534,726113,On or near Nightclub,,GM Police,Jan,,,,b5d5f33274fd390189dce4159dd213f030c4f038b21631b927a1e6688bcf110f
145,anti-social-behaviour,71189723,53.472640,-2.240541,723428,On or near Parking Area,,GM Police,Jan,,,,9050b8f293a3b30bd799e3f8034ebbc9a8cfb6351012b7dfeca8fdeab758982c
146,anti-social-behaviour,71189720,53.485430,-2.236454,725951,On or near New George Street,,GM Police,Jan,,,,ba3a39706e3490ea7047b7b33eefad687289564e8852611f18211ab0c0eec6a6
147,anti-social-behaviour,71189719,53.479880,-2.242812,725990,On or near Booth Street,,GM Police,Jan,,,,1e65710e8b907aee41c297af700c8e78ac7d7f24f61d4284661b971a0a156494
148,anti-social-behaviour,71189714,53.484361,-2.236132,725966,On or near Hare Street,,GM Police,Jan,,,,f690dd7784fdbc61c0b63155ee3a14f37a4536f1245078b8a9f78a01a15c313d
149,anti-social-behaviour,71189709,53.476724,-2.238922,725904,On or near Nightclub,,GM Police,Jan,,,,01f109e4d4e426d913b1f8883778ea2a1e64ab2f818b1c0e491d19cf8bed5ff1
150,anti-social-behaviour,71189708,53.477841,-2.237557,725995,On or near Bus/coach Station,,GM Police,Jan,,,,cee2c44e6e55dbc4a8e44ae0553bcb426ec286e2d9eb4227f844861b04bda30d
151,anti-social-behaviour,71189707,53.475524,-2.245258,723333,On or near Park/open Space,,GM Police,Jan,,,,b3d4f8d4a4ac41723e65d659fb212fc4e39671157bdbfae26434bb8bcd1d3235
152,anti-social-behaviour,71189704,53.480598,-2.229556,725742,On or near Parking Area,,GM Police,Jan,,,,8749d70555f2a8926755da92f7bf0fb6d67e1868e70737cb200e9473d50ba88e
153,anti-social-behaviour,71189703,53.479107,-2.242853,725977,On or near Cooper Street,,GM Police,Jan,,,,09eebaa07d805091c7024cabe498c95a2827234f66f1d203338f6f3890d5cdba
154,anti-social-behaviour,71189702,53.482359,-2.220283,725751,On or near Upper Kirby Street,,GM Police,Jan,,,,f68b06eb137ac9ee5dc6e902c66d30a384a572aa162ac08c1b56128298d8346e
155,anti-social-behaviour,71189701,53.475420,-2.243480,723396,On or near Chepstow Street South,,GM Police,Jan,,,,0c205266d71416687ed5f978ae4c885df05671155b2406163a8f00ae899c06ce
156,anti-social-behaviour,71189700,53.474059,-2.241016,723454,On or near James Leigh Street,,GM Police,Jan,,,,7fd3f663d7484e21983aab08c93added5ad240878531be549149fc692a7d5a55
157,anti-social-behaviour,71189696,53.479717,-2.234403,725981,On or near Chatham Street,,GM Police,Jan,,,,cfe39c1cbefd9e19380c7203095388d8e4a4b74692525f65e50ff20c61ab3756
158,anti-social-behaviour,71189695,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jan,,,,a3a0e79eebf1ba252df80a7d6c74fc5ed9ce930d7412741fabda32e778f19ed8
159,anti-social-behaviour,71189692,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jan,,,,242f7751ee2856450e7a8cddd0e829996d6f3c786d0f1fb7eebba50bd5d646bf
160,anti-social-behaviour,71189690,53.478179,-2.239533,725940,On or near Reyner Street,,GM Police,Jan,,,,e7047e3e2482a94a4c29b62cdebc2fb639dbdabab964776539a33cf917811201
161,anti-social-behaviour,71189688,53.481620,-2.231039,725756,On or near Tariff Street,,GM Police,Jan,,,,a87ac636b5ea90efbe9fd1553ccdc0c0b5b6db7575e1f836a57a170b3465e7f0
162,anti-social-behaviour,71190591,53.480277,-2.237782,725946,On or near Parker Street,,GM Police,Jan,,,,024f05e5d66ab366558b1e07f35eeba1e1f38bfebdd9a3cff12256d2c91fbef9
163,anti-social-behaviour,71190588,53.478023,-2.236247,725915,On or near Parking Area,,GM Police,Jan,,,,575f4ac4c15d530a495c83c5420b5ea7faf6f30fe38c65811b4073364657b12c
164,anti-social-behaviour,71190587,53.480277,-2.237782,725946,On or near Parker Street,,GM Police,Jan,,,,f975d7fe6a8f247ba4878c8023d581b76e42eaf069a364c8783768c42f9f4ad2
165,anti-social-behaviour,71190584,53.483027,-2.237737,725980,On or near Church Street,,GM Police,Jan,,,,ff38bc950afcc2a18a12a4b7e949947fc60530292dc966f70d10b5c50f8e57c2
166,anti-social-behaviour,71190583,53.474262,-2.238170,723430,On or near Parking Area,,GM Police,Jan,,,,a4185cc5277fe206b37d1a3f631d9aa39b4e44aa63d9ca2e25aaa264138d6ae2
167,anti-social-behaviour,71190557,53.483142,-2.220182,725755,On or near Tavery Close,,GM Police,Jan,,,,97fd1078b18f3854864c0cd5d5df638719054668cdeb07f289a649e3dadced86
168,anti-social-behaviour,71190554,53.479835,-2.238126,725916,On or near Parking Area,,GM Police,Jan,,,,0ebc4d822ab45ba4cff05d47f7a6037eacecc284e0316c9d9aa6e6fea4dc5b67
169,anti-social-behaviour,71190551,53.483444,-2.231546,725805,On or near Houldsworth Street,,GM Police,Jan,,,,5cb4b8add72fd9d35fefe7123a5c63b3f6926aa40eb4a84d0803b3f105cf3d88
170,anti-social-behaviour,71190550,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jan,,,,655c1dc69a8142fbdf943bd544197804f7a0d5b59fb01e1aa0b80456537f5189
171,anti-social-behaviour,71190549,53.478497,-2.237712,725933,On or near Silver Street,,GM Police,Jan,,,,193832e1a2af3e2acbd7796d58963b86d2817eca94b576cc919ffdf0b2b95fd0
172,anti-social-behaviour,71190548,53.482641,-2.246399,726114,On or near Nightclub,,GM Police,Jan,,,,58d8a8daaa174996604a09dd91755c4e0d2b637c76701bc67fa6b0f4177b9cce
173,anti-social-behaviour,71190547,53.480729,-2.240768,725970,On or near Fountain Street,,GM Police,Jan,,,,56656fe60396a0c5c1b8a6fa86c9a07d25905c5deabaf91d64a83c7e836cdeee
174,anti-social-behaviour,71190546,53.480598,-2.229556,725742,On or near Parking Area,,GM Police,Jan,,,,f7e169f786d2c9e0e2adef0770440cab0676a4fff6743df276eb1bee03adc279
175,anti-social-behaviour,71188749,53.484639,-2.240835,725969,On or near Garden Street,,GM Police,Jan,,,,ca02f5b3f4cf69f19a97ee94ff21347e3c7aca49787ab3d23dd7a6d7711d8a45
176,anti-social-behaviour,71190544,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jan,,,,18533e7d5b95ff288da8ec0b9bb266411a8472beaa52b89b592671905274dff5
177,anti-social-behaviour,71190542,53.478210,-2.250442,726123,On or near Supermarket,,GM Police,Jan,,,,8ddb60ddd4b54e6f08a2ff6af0f2e9ba6ba4e70c315b954e09ea993d8fe55999
178,anti-social-behaviour,71190541,53.480932,-2.242472,725987,On or near Brown Street,,GM Police,Jan,,,,9c23bf783af44596958e7dcb56056934908016ca9d3d6e439b6c9094f4520bf0
179,anti-social-behaviour,71190538,53.478247,-2.222959,725846,On or near Adair Street,,GM Police,Jan,,,,29a72425dcd8f2d982bc54750a03afa3469517923b09df19fbb5430104e281d8
180,anti-social-behaviour,71188756,53.478428,-2.217460,725768,On or near Ripley Close,,GM Police,Jan,,,,437603e144a489a8c5ad35286c39b1b3886d7c02025a68b05e9c72f7fa45d7d7
181,anti-social-behaviour,71188753,53.484639,-2.240835,725969,On or near Garden Street,,GM Police,Jan,,,,38b87a73564bcf560af4849def7d06c21784c2fc6307c661f7e2610f07b0b062
182,anti-social-behaviour,71190536,53.478023,-2.236247,725915,On or near Parking Area,,GM Police,Jan,,,,51657eec1ac2d4eab42e442b84df9c9b51bb4b6ecb652910bb09bfee670c89e7
183,anti-social-behaviour,71190533,53.480133,-2.233050,725780,On or near Paton Street,,GM Police,Jan,,,,b4f670c4c195027637bd484cdf0d99398f95a74f431481fdef4aca8aa1ccc86d
184,anti-social-behaviour,71190531,53.479896,-2.234630,725979,On or near Circus Street,,GM Police,Jan,,,,1b66ec1af4439278ab40e754b474a3a4ee759b624406a23e09d63122bd4235e3
185,anti-social-behaviour,71190529,53.483096,-2.234919,725947,On or near Oldham Street,,GM Police,Jan,,,,a4e856311f36ea8ba185892a90a804bf63d3a8871e2c5a0fca306c5d6e642a53
186,anti-social-behaviour,71190528,53.483725,-2.215574,725759,On or near Spectator Street,,GM Police,Jan,,,,de4b7abe421a044624a3f9c641010fdf265b8083152ef03649f3ea571bb214fd
187,anti-social-behaviour,71190524,53.476724,-2.238922,725904,On or near Nightclub,,GM Police,Jan,,,,0dae8c07c285e64ea34cf5ce3d4f8e90097e047988de6a87392359ef51a12718
188,anti-social-behaviour,71190522,53.483645,-2.238961,725964,On or near High Street,,GM Police,Jan,,,,8f0edfa86f3b281e570cfc3ef472c10c62eb3f4c3223e1f0506ff0199ce9cdcd
189,anti-social-behaviour,71190521,53.483332,-2.246855,726122,On or near Nightclub,,GM Police,Jan,,,,bc26062dcb174e44c74a0ed0438c6687e1012a15d999ad599549b68302c246bc
190,anti-social-behaviour,71190520,53.484889,-2.232744,725782,On or near Oldham Road,,GM Police,Jan,,,,945a4a01ff0e6459d4365e22b682eefea59e1ca3650da18d5fbeefbc3b6222f9
191,anti-social-behaviour,71190519,53.477502,-2.249579,725886,On or near Shopping Area,,GM Police,Jan,,,,5a95e15853e304a15b331f10769fd1e9b97da536a4eda8e396b96e8a8254bfae
192,anti-social-behaviour,71190518,53.476082,-2.253774,725879,On or near Stone Street,,GM Police,Jan,,,,1a3a6c11fd4075de4ec5df7d35e0f1e56bc9cbddd006fb78f7fbe62fd64b2fa5
193,anti-social-behaviour,71190515,53.483727,-2.238253,725938,On or near Roman Street,,GM Police,Jan,,,,c0195f024227dcd04cf03a020f0fadd9a04d26e7be8c3122d95f2550599d077d
194,anti-social-behaviour,71190514,53.479107,-2.242853,725977,On or near Cooper Street,,GM Police,Jan,,,,3291286961a1079e1dac0011c63eadb5af02f62a6e61308a04df457123f36c41
195,anti-social-behaviour,71190509,53.478672,-2.240093,725913,On or near Parking Area,,GM Police,Jan,,,,07874029bc1335d7fc88c11c39b8337079193bf3ae3b6cc4b381878888f43cdc
196,anti-social-behaviour,71190508,53.479835,-2.238126,725916,On or near Parking Area,,GM Police,Jan,,,,cdb1d9d8153ff0c005e4348bde569d1a8a5d9219560851cbb341cb28ec3a92ff
197,anti-social-behaviour,71190505,53.476724,-2.238922,725904,On or near Nightclub,,GM Police,Jan,,,,67cc2ed650a0587a925ecbfca4f310baaab1947e4d18a17166901f58ae4c4df0
198,anti-social-behaviour,71190504,53.473916,-2.240805,723434,On or near Wakefield Street,,GM Police,Jan,,,,0a6da346c80ac9612549297f133c1dd296aee100a6ee33d26881a74c59521fcd
199,anti-social-behaviour,71190502,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jan,,,,1000fd9a878c079d44d68d8efcade504deac4d0079e6c4674bec5c3e510b0518
200,anti-social-behaviour,71190500,53.474111,-2.237536,723472,On or near Charles Street,,GM Police,Jan,,,,c33e153eb88ad8898e486efa3c624ad613358f41f4bbb322785ba2a1d5b93738
201,anti-social-behaviour,71188602,53.477944,-2.244594,726112,On or near Theatre/concert Hall,,GM Police,Jan,,,,123b6927483123bac10f9131ada462905e5d262cc469cc551d24873f361136c7
202,anti-social-behaviour,71190498,53.477841,-2.237557,725995,On or near Bus/coach Station,,GM Police,Jan,,,,6d5943d32cb8f3b2f2342ae17aa361d5852b148ff2501761912ac7b952b51b83
203,anti-social-behaviour,71190496,53.476777,-2.243518,725882,On or near Hall Street,,GM Police,Jan,,,,f2899f284dc4a16fe71f576185cae4c950d3f12c3f22842ca041c35a4dd01c66
204,anti-social-behaviour,71190495,53.485057,-2.233936,726148,On or near Sports/recreation Area,,GM Police,Jan,,,,f07b67b4583f1b07437739105c178baadbe16ecb995653560e51d25ddae040ff
205,anti-social-behaviour,71190494,53.483140,-2.244338,726062,On or near Market Street,,GM Police,Jan,,,,a32ac5b5b3a070c17167baead0b325953515d9a1809f34179879a0151bcbc9ef
206,anti-social-behaviour,71190493,53.480729,-2.240768,725970,On or near Fountain Street,,GM Police,Jan,,,,f57674d1f1a8bb035901afe99898cdab0742ae1d1ada17c2270eb0db08b35def
207,anti-social-behaviour,71190492,53.479547,-2.238757,725944,On or near Pine Street,,GM Police,Jan,,,,359fd74252ca0b20e4e796281a45989ab5c8ef47aa7ed60f8367289ee6a19e5e
208,anti-social-behaviour,71190490,53.482186,-2.235668,726003,On or near Conference/exhibition Centre,,GM Police,Jan,,,,e28341ff6ad15ebaab43feb554ce6fce4570907b167a7a5a2c0cacaad5767db4
209,anti-social-behaviour,71190489,53.475420,-2.243480,723396,On or near Chepstow Street South,,GM Police,Jan,,,,762ae3b46f117ce51b245d1775b08574db6b73e2970b395796fbbf2e52203f97
210,anti-social-behaviour,71190488,53.478436,-2.241041,725968,On or near George Street,,GM Police,Jan,,,,a26b2e28deacef123934e72cc7b60bf2f2ed08d4dd976f393b87b98d69b2b621
211,anti-social-behaviour,71190485,53.472848,-2.239925,723492,On or near Theatre/concert Hall,,GM Police,Jan,,,,54701cdc3b875d149bc6925692d464ce99e0d0173106b07caa2a2c9aefdf4838
212,anti-social-behaviour,71190484,53.478340,-2.239594,725910,On or near Parking Area,,GM Police,Jan,,,,4810cef536734d948f20724301b26f5ec11b440b5f6487a3f80bc6e5eaf712cd
213,anti-social-behaviour,71190483,53.478247,-2.222959,725846,On or near Adair Street,,GM Police,Jan,,,,7749cdd272c79b0e44ed635c522d0ba9ebd72c7142cb52de59c946676dee95ff
214,anti-social-behaviour,71190481,53.482293,-2.236482,726007,On or near Nightclub,,GM Police,Jan,,,,2335afda614caf05bd4759c099989dc79a98138e8a40395317f200cd00164cab
215,anti-social-behaviour,71190480,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jan,,,,1947953741978b71e6a19f69b2c2003dd5e5b19907e75770718ad1bffa27736a
216,anti-social-behaviour,71190479,53.478672,-2.240093,725913,On or near Parking Area,,GM Police,Jan,,,,6be4745412b82a9afbe92ad6ec2dd0b1b7d7900af0ec040e0a0b3a99d1e7b1b8
217,anti-social-behaviour,71190478,53.478672,-2.240093,725913,On or near Parking Area,,GM Police,Jan,,,,ffb1e21fbe043a7653c26df9971470c471be2a55b8d9592000d94a1625b83c9d
218,anti-social-behaviour,71190475,53.478672,-2.240093,725913,On or near Parking Area,,GM Police,Jan,,,,e97a66dc626d9245b466d75ae964c05a86e34986f0027aee7af0dd43d75b35d4
219,anti-social-behaviour,71190464,53.473675,-2.239658,723448,On or near Mallard Street,,GM Police,Jan,,,,2965816296b0b00bd8817f0a37127da75099f14bf1eefb8eca9ede9165e2b0de
220,anti-social-behaviour,71190463,53.479559,-2.232549,725746,On or near Park/open Space,,GM Police,Jan,,,,8530eb834ca8db54ae3e1bde0c50e47eb55d843e4aaff531245728f318556fd4
221,anti-social-behaviour,71190462,53.478436,-2.241041,725968,On or near George Street,,GM Police,Jan,,,,a6b96c6fff05be7d35aa34b5fedba32b6fb1838e1d9bc819635ce78bac423add
222,anti-social-behaviour,71190460,53.478023,-2.236247,725915,On or near Parking Area,,GM Police,Jan,,,,56287c9aeb09235bb787b298ff087df1f35ed535f46b48baf080f1c4c84237a0
223,anti-social-behaviour,71190459,53.483382,-2.235328,725925,On or near Tib Street,,GM Police,Jan,,,,189ced78eeec5fb595bfe7c8f3e29712db11834940f6b298eee7a43cf36f2535
224,anti-social-behaviour,71190458,53.479976,-2.235083,725963,On or near Hope Street,,GM Police,Jan,,,,cbdfab71d7b4bff829048d1102fa9f89558d4e8f3676a9553be9faf4be46a29a
225,anti-social-behaviour,71190457,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jan,,,,8fdf3acbb31c377cc17b8d76b46756d5b8eaf28cf944e1eb46a369ee22020094
226,anti-social-behaviour,71190456,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Jan,,,,e077245ad1422eae614b11909e433d3adfbd802f0fe4a20cd1e5d7eb4c7a2985
227,anti-social-behaviour,71190454,53.479107,-2.242853,725977,On or near Cooper Street,,GM Police,Jan,,,,362f21e6403f8201d692842b79e0bfc94b0b8fed60e6e39d72b3f08330971ab1
228,anti-social-behaviour,71190453,53.478023,-2.236247,725915,On or near Parking Area,,GM Police,Jan,,,,72eb181611bc99822cc74e953b64ce4db40a8181212f39a7c29be66369b27060
229,anti-social-behaviour,71190450,53.476777,-2.243518,725882,On or near Hall Street,,GM Police,Jan,,,,204b85dff48c9f664b287cbfac90d52281f319f55e062772d7371fc781492d84
230,anti-social-behaviour,71190441,53.478247,-2.222959,725846,On or near Adair Street,,GM Police,Jan,,,,f1ce3a656375d143b3268b5131dc5b461faba5be5bbc1df58f77fac171c7c488
231,anti-social-behaviour,71190440,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jan,,,,23a3825a5dcd7916947f561bd8424a2d1bad314cae280a48e5ae319bda7d8c37
232,anti-social-behaviour,71190439,53.483645,-2.238961,725964,On or near High Street,,GM Police,Jan,,,,5bee0dcab869eb176656eb7a78feba163430cca4780fcc424924515aa238139d
233,anti-social-behaviour,71190434,53.477185,-2.237689,725901,On or near Nightclub,,GM Police,Jan,,,,7d53cab2ed12b8f859bfc3d7b59efdc808828a0c3f8022b07773178d9f3199ae
234,anti-social-behaviour,71190430,53.476847,-2.257621,726171,On or near Old Medlock Street,,GM Police,Jan,,,,b50b21d65786d189a4f318387f6005cec294d2aedbd930b798b5d4695cc6df3c
235,anti-social-behaviour,71190428,53.479107,-2.242853,725977,On or near Cooper Street,,GM Police,Jan,,,,bfa38f2fe806b6e3282fab02afa4b2bb17717fa3f11b394fe5127938e1136082
236,anti-social-behaviour,71190423,53.477185,-2.237689,725901,On or near Nightclub,,GM Police,Jan,,,,34be7d8d804bef366ce6b335518d9d533b3b542bb8fb347f1c4bf72203c10dd3
237,anti-social-behaviour,71190422,53.483382,-2.235328,725925,On or near Tib Street,,GM Police,Jan,,,,cac0b7bda9ecdc9ab341c73c38c381204e2dfe53aafa0551db2eebda6dc3f8d8
238,anti-social-behaviour,71190418,53.477944,-2.244594,726112,On or near Theatre/concert Hall,,GM Police,Jan,,,,453c0cba2a765714bb33e02a9c41c5fe60d5f9729b77bd40d6c81d04e0de3c81
239,anti-social-behaviour,71190415,53.480277,-2.237782,725946,On or near Parker Street,,GM Police,Jan,,,,9f513a96f971d73716a89b7976e788bf132f42adb0aad15953810167ef7cf9d5
240,anti-social-behaviour,71190412,53.478340,-2.248559,726071,On or near Jerusalem Place,,GM Police,Jan,,,,7405520c4444667e53a70e49608762d1780d5855c2f403d079489d741dc5fa9f
241,anti-social-behaviour,71190409,53.477843,-2.241188,725930,On or near St James Street,,GM Police,Jan,,,,0535c7831786acfdaf9259eae11c655c5f38530152cb3fb40d7e9699e5aaa320
242,anti-social-behaviour,71190408,53.476724,-2.238922,725904,On or near Nightclub,,GM Police,Jan,,,,23f4f7bf6ee73d1628573b9777e8d3d0f91bf17b99ba5297e530def8ce0138d5
243,anti-social-behaviour,71190406,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Jan,,,,f7afcb17d51ce36353d902e58c4a44e92aa87cce8cb6111af25aed00de38cef5
244,anti-social-behaviour,71190404,53.485169,-2.240748,725997,On or near Nightclub,,GM Police,Jan,,,,069a7b08cec0e2a1405e3dacd823947b649e408ad1f8c0e9f999c05cfb9ec602
245,anti-social-behaviour,71190403,53.477330,-2.236952,725891,On or near Richmond Street,,GM Police,Jan,,,,06b47d78b49e1b8b5c96375499fafad4667a790f529796361f68aa735233df4d
246,anti-social-behaviour,71190402,53.483509,-2.234786,726001,On or near Nightclub,,GM Police,Jan,,,,32bb95d27c16e6876e078290a1388aa388b4f41348244c21837e3c4d25822cb6
247,anti-social-behaviour,71189684,53.482641,-2.246399,726114,On or near Nightclub,,GM Police,Jan,,,,cc967f7ba8a9640a3c76c80395dd6209359cd1566524ef72c907088dfd052558
248,anti-social-behaviour,71189679,53.477837,-2.243916,726037,On or near St Peter's Square,,GM Police,Jan,,,,08451b2f9fdceef0eba7abbb29ff80c7d73e10d3777b10a1ef9384b63fd123c6
249,anti-social-behaviour,71189678,53.478023,-2.236247,725915,On or near Parking Area,,GM Police,Jan,,,,8f918fe7492f0c9e8e396ff70038708eecc5685ae8e9c39eddfd6f5945f4dde9
250,anti-social-behaviour,71189677,53.477194,-2.241787,725895,On or near Dickinson Street,,GM Police,Jan,,,,63a0a18384a0f629d1b476c34e90fc8c43330eed6679907e245260ec2b6d3090
251,anti-social-behaviour,71189676,53.478199,-2.247338,726061,On or near Marron Place,,GM Police,Jan,,,,c5866542bcfee66c3750fcaefc0e7825d7e0e8db6ada6ef2bb0e07832f193a73
252,anti-social-behaviour,71189675,53.477072,-2.249004,725872,On or near Parking Area,,GM Police,Jan,,,,f6176c3543520d5a4d4a1dc1069303086e2fa996fa22f80825742283fe46cdaf
253,anti-social-behaviour,71189674,53.484161,-2.236884,725926,On or near Thomas Street,,GM Police,Jan,,,,e1c52faf1078630a943351ca79288f86f4dd0d3b1e8bcf921264910931384071
254,anti-social-behaviour,71189634,53.472272,-2.249066,723394,On or near City Road East,,GM Police,Jan,,,,e2ecbe5e96fd4690929eb00d386984abff389a6cd2a3452602667355e2e126b9
255,anti-social-behaviour,71189632,53.480277,-2.237782,725946,On or near Parker Street,,GM Police,Jan,,,,16f5a91525df980c7c6992062e20ec8379fbfcf84d3fa8c6c7784e859d5fc8a6
256,anti-social-behaviour,71190166,53.480683,-2.270558,726233,On or near Blucher Street,,GM Police,Jan,,,,8304d105d222c52e83b758de323da9201f46ad7aa568861f44bb6df3e3d2e249
257,anti-social-behaviour,71190162,53.483013,-2.253499,726069,On or near Johnson Street,,GM Police,Jan,,,,4aa9b3c9cf3f200f2fd4ab7ce322642c6c53e8155e4db0dab50483c22053265b
258,anti-social-behaviour,71190159,53.495874,-2.274378,728796,On or near Coniston Street,,GM Police,Jan,,,,4aef72ccebe4bbe34e6a1008efc60ffbf184516d87396b06cc77f77933f3ee68
259,anti-social-behaviour,71190581,53.475036,-2.228667,723612,On or near Buxton Street,,GM Police,Jan,,,,cc4a5a8dd3e14600762aae9e98d372e54e87cbd203e2dc93a31b157f2a5ae19b
260,anti-social-behaviour,71190576,53.475420,-2.243480,723396,On or near Chepstow Street South,,GM Police,Jan,,,,f59d0bef0a596a8d7eea3542b5b80eb43b340908b9568a150d49e3fafee6ad44
261,anti-social-behaviour,71190575,53.479896,-2.234630,725979,On or near Circus Street,,GM Police,Jan,,,,0e8cba0938c3e434bc998b494af2030bbf06fc37f094735510c3388545140e0e
262,anti-social-behaviour,71190573,53.482671,-2.231376,725774,On or near Postal Street,,GM Police,Jan,,,,3c3e6037d6cc1e28381911b114b5dfdd37061233bb5edd153e5a7284c27b6f0f
263,anti-social-behaviour,71190572,53.485418,-2.237554,725935,On or near Shudehill,,GM Police,Jan,,,,246df235156550722f43cc3c28653190e39bc60012a523954bc34e3039dcb709
