pokemon_id,pokemon_name,form,bol_release,max_cp,base_hp,base_attack,base_defense,Grass,Fire,Water,Bug,Normal,Dark,Poison,Electric,Ice,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Dragon,Steel,Flying,pct_catch,pct_flee,fast_moves,charge_moves,img_link
396,Starly,Normal,1,719,120,101,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50%,20%,Quick AttackTackle,Aerial AceBrave Bird,https://img.pokemondb.net/sprites/sword-shield/icon/starly.png
397,Staravia,Normal,1,1299,146,142,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25%,9%,Wing AttackQuick Attack,Heat WaveAerial AceBrave Bird,https://img.pokemondb.net/sprites/sword-shield/icon/staravia.png
398,Staraptor,Normal,1,2825,198,234,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5%,6%,Wing AttackQuick Attack,Heat WaveClose CombatBrave Bird,https://img.pokemondb.net/sprites/sword-shield/icon/staraptor.png
399,Bidoof,Normal,1,721,153,80,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,TackleTake Down,Hyper FangGrass KnotCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/bidoof.png
400,Bibarel,Normal,1,1823,188,162,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,Water GunTake Down,Hyper BeamHyper FangSurf,https://img.pokemondb.net/sprites/sword-shield/icon/bibarel.png
401,Kricketot,Normal,1,401,114,45,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,Bug BiteStruggle Bug,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/kricketot.png
402,Kricketune,Normal,1,1653,184,160,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,Fury CutterStruggle Bug,Aerial AceBug BuzzX-Scissor,https://img.pokemondb.net/sprites/sword-shield/icon/kricketune.png
403,Shinx,Normal,1,876,128,117,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50%,10%,SparkTackle,DischargeThunderboltSwift,https://img.pokemondb.net/sprites/sword-shield/icon/shinx.png
404,Luxio,Normal,1,1486,155,159,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25%,7%,BiteSpark,ThunderboltWild ChargeCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/luxio.png
405,Luxray,Normal,1,2888,190,232,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.5%,5%,SparkSnarlHidden Power,Hyper BeamWild ChargeCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/luxray.png
406,Budew,Normal,1,856,120,91,109,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10%,4%,Razor LeafHidden Power,Grass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/budew.png
407,Roserade,Normal,1,2971,155,243,185,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15%,7%,Razor LeafPoison Jab,Dazzling GleamSludge BombSolar BeamGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/roserade.png
408,Cranidos,Normal,1,1820,167,218,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50%,10%,Zen HeadbuttTake Down,Ancient PowerRock TombBulldoze,https://img.pokemondb.net/sprites/sword-shield/icon/cranidos.png
409,Rampardos,Normal,1,3298,219,295,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20%,6%,Zen HeadbuttSmack Down,FlamethrowerRock SlideOutrage,https://img.pokemondb.net/sprites/sword-shield/icon/rampardos.png
410,Shieldon,Normal,1,890,102,76,195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,50%,10%,TackleIron Tail,Ancient PowerRock TombHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/shieldon.png
411,Bastiodon,Normal,1,1539,155,94,286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20%,6%,Iron TailSmack Down,FlamethrowerStone EdgeFlash Cannon,https://img.pokemondb.net/sprites/sword-shield/icon/bastiodon.png
412,Burmy,Plant,1,488,120,53,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,Bug BiteTackle,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png
412,Burmy,Sandy,1,488,120,53,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,0%,Bug BiteTackle,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png
412,Burmy,Trash,1,488,120,53,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,0%,Bug BiteTackle,Struggle,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png
413,Wormadam,Plant,1,1773,155,141,180,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,7%,Bug BiteConfusion,PsybeamBug BuzzEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png
413,Wormadam,Sandy,1,1773,155,141,180,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15%,7%,Bug BiteConfusion,PsybeamBug BuzzBulldoze,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png
413,Wormadam,Trash,1,1593,155,127,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15%,7%,Bug BiteConfusion,PsybeamBug BuzzIron Head,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png
414,Mothim,Normal,1,1815,172,185,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15%,7%,Bug BiteAir Slash,PsybeamAerial AceBug Buzz,https://img.pokemondb.net/sprites/sword-shield/icon/mothim.png
415,Combee,Normal,1,494,102,59,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15%,7%,Bug Bite,Bug Buzz,https://img.pokemondb.net/sprites/sword-shield/icon/combee.png
416,Vespiquen,Normal,1,2005,172,149,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15%,7%,Fury CutterBug BitePoison StingAir Slash,Bug BuzzPower GemX-ScissorFell Stinger,https://img.pokemondb.net/sprites/sword-shield/icon/vespiquen.png
417,Pachirisu,Normal,1,1213,155,94,172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30%,9%,SparkVolt Switch,Thunder PunchThunderThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png
418,Buizel,Normal,1,1054,146,132,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,Quick AttackWater Gun,Aqua JetWater PulseSwift,https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png
419,Floatzel,Normal,1,2443,198,221,114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,Water GunWaterfall,Aqua JetHydro PumpSwift,https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png
420,Cherubi,Normal,1,950,128,108,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,9%,TackleBullet Seed,Petal BlizzardSeed BombDazzling Gleam,https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png
421,Cherrim,Overcast,1,2048,172,170,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,Razor LeafBullet Seed,Hyper BeamDazzling GleamSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/cherrim-overcast.png
421,Cherrim,Sunny,1,2048,172,170,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,0%,Razor LeafBullet Seed,Hyper BeamDazzling GleamSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/cherrim-sunshine.png
422,Shellos,East_sea,1,1136,183,103,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,Mud-SlapHidden Power,Mud BombWater PulseBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/shellos-east.png
422,Shellos,West_sea,1,1136,183,103,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,0%,Mud-SlapHidden Power,Mud BombWater PulseBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/shellos-west.png
423,Gastrodon,East_sea,1,2324,244,169,143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20%,6%,Mud-SlapHidden Power,Water PulseBody SlamEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon-east.png
423,Gastrodon,West_sea,1,2324,244,169,143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20%,0%,Mud-SlapHidden Power,Water PulseBody SlamEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon-west.png
424,Ambipom,Normal,1,2418,181,205,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,ScratchAstonish,Hyper BeamAerial AceLow Sweep,https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png
425,Drifloon,Normal,1,1197,207,117,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40%,10%,AstonishHex,Ominous WindShadow BallIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/drifloon.png
426,Drifblim,Normal,1,2382,312,180,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20%,7%,AstonishHex,Ominous WindShadow BallIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/drifblim.png
427,Buneary,Normal,1,1258,146,130,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,Quick AttackPound,Fire PunchSwift,https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png
428,Lopunny,Normal,1,2059,163,156,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,Low KickPound,Hyper BeamFire PunchFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny.png
429,Mismagius,Normal,1,2615,155,211,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10%,7%,Sucker PunchHex,Dark PulseShadow BallDazzling Gleam,https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png
430,Honchkrow,Normal,1,2711,225,243,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10%,7%,PeckSnarl,Dark PulsePsychicBrave BirdSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/honchkrow.png
431,Glameow,Normal,1,934,135,109,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40%,10%,Quick AttackScratch,Aerial AceThunderboltPlay Rough,https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png
432,Purugly,Normal,1,1953,174,172,133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,8%,Shadow ClawScratch,Aerial AceThunderPlay Rough,https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png
433,Chingling,Normal,1,1005,128,114,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10%,4%,Zen HeadbuttAstonish,WrapPsyshockShadow Ball,https://img.pokemondb.net/sprites/sword-shield/icon/chingling.png
434,Stunky,Normal,1,1151,160,121,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50%,10%,BiteScratch,FlamethrowerSludge BombCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/stunky.png
435,Skuntank,Normal,1,2358,230,184,132,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20%,6%,BitePoison Jab,FlamethrowerSludge BombCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/skuntank.png
436,Bronzor,Normal,1,603,149,43,154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50%,10%,TackleConfusion,PsyshockGyro BallHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/bronzor.png
437,Bronzong,Normal,1,2239,167,161,213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20%,6%,ConfusionFeint Attack,Flash CannonPsyshockBulldozePsychicHeavy Slam,https://img.pokemondb.net/sprites/sword-shield/icon/bronzong.png
438,Bonsly,Normal,1,1302,137,124,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10%,4%,Rock ThrowCounter,EarthquakeRock TombRock Slide,https://img.pokemondb.net/sprites/sword-shield/icon/bonsly.png
439,Mime Jr.,Normal,1,1095,85,125,142,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10%,4%,PoundConfusion,PsybeamPsyshockPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/mime-jr.png
440,Happiny,Normal,1,371,225,25,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,4%,PoundZen Headbutt,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/happiny.png
441,Chatot,Normal,1,1791,183,183,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30%,9%,PeckSteel Wing,Heat WaveSky AttackNight Shade,https://img.pokemondb.net/sprites/sword-shield/icon/chatot.png
442,Spiritomb,Normal,1,2072,137,169,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10%,4%,Sucker PunchFeint Attack,Shadow SneakOminous WindShadow Ball,https://img.pokemondb.net/sprites/sword-shield/icon/spiritomb.png
443,Gible,Normal,1,1112,151,124,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40%,9%,Mud ShotTake Down,DigTwisterBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/gible.png
444,Gabite,Normal,1,1874,169,172,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10%,6%,Mud ShotTake Down,FlamethrowerDigTwister,https://img.pokemondb.net/sprites/sword-shield/icon/gabite.png
445,Garchomp,Normal,1,3962,239,261,193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5%,5%,Mud ShotDragon Tail,EarthquakeFire BlastSand TombOutrage,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp.png
446,Munchlax,Normal,1,1892,286,137,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,4%,LickTackle,Gunk ShotBulldozeBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/munchlax.png
447,Riolu,Normal,1,993,120,127,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,—,20%,Quick AttackCounter,Cross ChopLow SweepBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/riolu.png
448,Lucario,Normal,1,2703,172,236,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10%,5%,Bullet PunchCounter,Flash CannonShadow BallClose CombatPower-Up PunchAura Sphere,https://img.pokemondb.net/sprites/sword-shield/icon/lucario.png
449,Hippopotas,Normal,1,1358,169,124,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40%,10%,BiteTackle,DigRock TombBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png
450,Hippowdon,Normal,1,3085,239,201,191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15%,8%,BiteFire FangThunder FangIce Fang,EarthquakeStone EdgeBody SlamEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/hippowdon.png
451,Skorupi,Normal,1,1009,120,93,151,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40%,10%,Poison StingInfestation,Aqua TailCross PoisonSludge Bomb,https://img.pokemondb.net/sprites/sword-shield/icon/skorupi.png
452,Drapion,Normal,1,2453,172,180,202,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15%,8%,BitePoison StingInfestationIce Fang,Aqua TailSludge BombCrunchFell Stinger,https://img.pokemondb.net/sprites/sword-shield/icon/drapion.png
453,Croagunk,Normal,1,952,134,116,76,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40%,12%,Poison JabPoison Sting,Low SweepSludge BombBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/croagunk.png
454,Toxicroak,Normal,1,2488,195,211,133,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15%,7%,Poison JabCounter,Sludge BombMud BombDynamic Punch,https://img.pokemondb.net/sprites/sword-shield/icon/toxicroak.png
455,Carnivine,Normal,1,2159,179,187,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90%,1%,BiteVine Whip,Power WhipEnergy BallCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png
456,Finneon,Normal,1,971,135,96,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,10%,PoundWater Gun,Ice BeamWater PulseSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png
457,Lumineon,Normal,1,1814,170,142,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,6%,Water GunWaterfall,BlizzardWater PulseSilver Wind,https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png
458,Mantyke,Normal,1,1248,128,105,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10%,4%,TackleBubble,Ice BeamAerial AceWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png
459,Snover,Normal,1,1159,155,115,105,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30%,10%,Ice ShardPowder Snow,Ice BeamStompEnergy BallFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/snover.png
460,Abomasnow,Normal,1,2362,207,178,158,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.5%,6%,Razor LeafPowder Snow,BlizzardEnergy BallOutrageFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png
461,Weavile,Normal,1,3005,172,243,171,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15%,9%,Ice ShardFeint AttackSnarl,Focus BlastAvalancheFoul PlayFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png
462,Magnezone,Normal,1,3205,172,238,205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.5%,5%,SparkCharge Beam,Flash CannonWild ChargeZap CannonMirror ShotFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png
463,Lickilicky,Normal,1,2467,242,161,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,9%,LickZen Headbutt,Hyper BeamEarthquakeShadow BallSolar BeamBody Slam (legacy),https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png
464,Rhyperior,Normal,1,3733,251,241,190,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5%,5%,Mud-SlapSmack Down,EarthquakeStone EdgeSurfSkull BashSuperpower,https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png
465,Tangrowth,Normal,1,3030,225,207,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,10%,Vine WhipInfestation,Ancient PowerSludge BombSolar BeamPower Whip,https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png
466,Electivire,Normal,1,3079,181,249,163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15%,10%,Thunder ShockLow Kick,Ice PunchThunder PunchThunderWild ChargeFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png
467,Magmortar,Normal,1,3132,181,247,172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,10%,Karate ChopFire Spin,Fire BlastPsychicFire PunchBrick BreakFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png
468,Togekiss,Normal,1,3332,198,225,217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1%,5%,Air SlashHidden PowerCharm,FlamethrowerAerial AceAncient PowerDazzling Gleam,https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png
469,Yanmega,Normal,1,2946,200,231,156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.5%,5%,Bug BiteWing Attack,Aerial AceBug BuzzAncient Power,https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png
470,Leafeon,Normal,1,2944,163,216,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5%,6%,Razor LeafQuick Attack,Solar BeamLeaf BladeEnergy BallLast Resort (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png
471,Glaceon,Normal,1,3126,163,238,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.5%,6%,Ice ShardFrost Breath,Ice BeamIcy WindAvalancheLast Resort (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png
472,Gliscor,Normal,1,2692,181,185,222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.5%,9%,Fury CutterWing Attack,EarthquakeAerial AceNight SlashSand Tomb,https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png
473,Mamoswine,Normal,1,3328,242,247,146,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5%,5%,Mud-SlapPowder Snow,Stone EdgeAncient Power (Community Day)BulldozeAvalanche,https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png
474,Porygon-Z,Normal,1,3266,198,264,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5%,5%,Charge BeamHidden PowerLock-On,Hyper BeamBlizzardSolar BeamZap CannonFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png
475,Gallade,Normal,1,3093,169,237,195,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,50%,5%,Low KickConfusionCharm,PsychicLeaf BladeClose CombatFrustration (Shadow)Return (Shadow)Synchronoise (Community Day),https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png
476,Probopass,Normal,1,2080,155,135,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10%,7%,SparkRock Throw,Rock SlideMagnet BombThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png
477,Dusknoir,Normal,1,2388,128,180,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10%,5%,AstonishHex,Dark PulseOminous WindPsychicFrustration (Shadow)Return (Shadow),https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png
478,Froslass,Normal,1,2040,172,171,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20%,7%,Powder SnowHex,Shadow BallAvalancheCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png
480,Uxie,Normal,1,2524,181,156,270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2%,0%,ConfusionExtrasensory,ThunderSwiftFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png
481,Mesprit,Normal,1,3058,190,212,212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2%,0%,ConfusionExtrasensory,BlizzardSwiftFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png
482,Azelf,Normal,1,3210,181,270,151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2%,0%,ConfusionExtrasensory,Fire BlastSwiftFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png
483,Dialga,Normal,1,4038,205,275,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2%,4%,Dragon BreathMetal Claw,Iron HeadThunderDraco Meteor,https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png
484,Palkia,Normal,1,3991,189,280,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2%,4%,Dragon BreathDragon Tail,Fire BlastHydro PumpDraco Meteor,https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png
485,Heatran,Normal,1,3754,209,251,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2%,4%,Bug BiteFire Spin,FlamethrowerStone EdgeIron HeadFire Blast,https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png
486,Regigigas,Normal,1,4346,221,287,210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6%,4%,Zen HeadbuttHidden Power,ThunderFocus BlastGiga Impact,https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png
487,Giratina,Altered,1,3379,284,187,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2%,4%,Dragon BreathShadow Claw,Ancient PowerShadow SneakDragon Claw,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png
487,Giratina,Origin,1,3683,284,225,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2%,4%,Shadow ClawDragon Tail,Ominous WindShadow BallDragon Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png
488,Cresselia,Normal,1,2857,260,152,258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2%,4%,Psycho CutConfusion,MoonblastAurora BeamFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png
491,Darkrai,Normal,1,3739,172,285,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2%,0%,Feint AttackSnarl,Dark PulseShadow BallFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png
495,Snivy,Normal,1,849,128,88,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,Vine WhipTackle,WrapSeed BombEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/snivy.png
496,Servine,Normal,1,1441,155,122,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,10%,Vine WhipIron Tail,WrapGrass KnotLeaf Tornado,https://img.pokemondb.net/sprites/sword-shield/icon/servine.png
497,Serperior,Normal,1,2277,181,161,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5%,5%,Vine WhipIron Tail,Aerial AceGrass KnotLeaf Tornado,https://img.pokemondb.net/sprites/sword-shield/icon/serperior.png
498,Tepig,Normal,1,1083,163,115,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,EmberTackle,FlamethrowerFlame ChargeBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/tepig.png
499,Pignite,Normal,1,1924,207,173,106,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10%,7%,EmberTackle,FlamethrowerRock TombFlame Charge,https://img.pokemondb.net/sprites/sword-shield/icon/pignite.png
500,Emboar,Normal,1,2982,242,235,127,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5%,5%,Low KickEmber,Heat WaveRock SlideFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/emboar.png
501,Oshawott,Normal,1,1046,146,117,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,10%,TackleWater Gun,Night SlashAqua TailWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/oshawott.png
